"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 3 04-8-22 16 07 51 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 3,,,
Date: 4/8/2022 4:06:06 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.008154297,-23.74446106,4.920000076,0.000171267
-0.008154297,-23.99777985,4.940000057,0.000174381
-0.008203125,-23.94686127,4.960000038,0.000164512
-0.008251953,-23.96109009,4.980000019,0.000168069
-0.008300782,-24.0692749,5,0.000170657
-0.008300782,-24.33757973,5.019999981,0.000174452
-0.00834961,-24.48890495,5.039999962,0.000182075
-0.008398438,-24.44523048,5.059999943,0.000172809
-0.008398438,-24.51077843,5.079999924,0.000175217
-0.008447266,-24.77124596,5.099999905,0.00017492
-0.008496094,-24.7879467,5.119999886,0.000184433
-0.008496094,-24.96351433,5.139999866,0.00017414
-0.008544922,-25.02076149,5.159999847,0.000175521
-0.00859375,-25.01956558,5.179999828,0.000169084
-0.008642578,-25.23615837,5.199999809,0.000173359
-0.008642578,-25.38235474,5.21999979,0.000179446
-0.008691406,-25.51192856,5.239999771,0.00017605
-0.008740234,-25.42673492,5.260000229,0.000180292
-0.008740234,-25.58898544,5.28000021,0.000181106
-0.008789062,-25.7599926,5.300000191,0.000181689
-0.008837891,-25.80356216,5.320000172,0.000193485
-0.008886719,-26.04914284,5.340000153,0.000193355
-0.008886719,-26.0424099,5.360000134,0.000184644
-0.008935547,-26.10677338,5.380000114,0.000181743
-0.008984375,-26.25408936,5.400000095,0.000192067
-0.009033203,-26.51017761,5.420000076,0.000195629
-0.009033203,-26.64231873,5.440000057,0.000185009
-0.009082031,-26.68427658,5.460000038,0.000190765
-0.009130859,-26.59459305,5.480000019,0.000192071
-0.009179687,-26.77277946,5.5,0.000193298
-0.009179687,-26.99514771,5.519999981,0.000201006
-0.009228515,-27.19794083,5.539999962,0.000198576
-0.009277343,-27.20933914,5.559999943,0.000204147
-0.009326171,-27.18815041,5.579999924,0.00020216
-0.009326171,-27.40162849,5.599999905,0.000201295
-0.009375,-27.63980865,5.619999886,0.000202841
-0.009423828,-27.66033554,5.639999866,0.000209321
-0.009423828,-27.68704224,5.659999847,0.000203117
-0.009472657,-27.79548836,5.679999828,0.000203201
-0.009521485,-27.90406799,5.699999809,0.000207449
-0.009570313,-28.00087547,5.71999979,0.000206742
-0.009570313,-28.22701836,5.739999771,0.000216219
-0.009619141,-28.28700256,5.760000229,0.000206631
-0.009667969,-28.2808075,5.78000021,0.000204895
-0.009667969,-28.37878227,5.800000191,0.000212307
-0.009716797,-28.58801842,5.820000172,0.000219509
-0.009765625,-28.80809975,5.840000153,0.000210514
-0.009814453,-28.78262138,5.860000134,0.000220175
-0.009814453,-28.89116478,5.880000114,0.000204675
-0.009863281,-28.93196869,5.900000095,0.00021483
-0.00991211,-29.153862,5.920000076,0.000222654
-0.00991211,-29.24571991,5.940000057,0.000217816
-0.009960938,-29.34275818,5.960000038,0.000229275
-0.010009766,-29.38565063,5.980000019,0.000204336
-0.010058594,-29.49966812,6,0.000213546
-0.010058594,-29.75346375,6.019999981,0.000220715
-0.010107422,-29.89070892,6.039999962,0.000221069
-0.01015625,-29.82724571,6.059999943,0.000230392
-0.01015625,-29.8195076,6.079999924,0.000211164
-0.010205078,-29.97852325,6.099999905,0.000220062
-0.010253906,-30.15189552,6.119999886,0.000217356
-0.010302734,-30.35133171,6.139999866,0.000224065
-0.010302734,-30.34889221,6.159999847,0.000221028
-0.010351562,-30.40252304,6.179999828,0.000222055
-0.01040039,-30.5619297,6.199999809,0.00021894
-0.01040039,-30.67082024,6.21999979,0.000233096
-0.010449219,-30.8852272,6.239999771,0.000233008
-0.010498047,-30.91190147,6.260000229,0.00023656
-0.010498047,-30.95969582,6.28000021,0.000226987
-0.010546875,-31.02490044,6.300000191,0.000227366
-0.010595703,-31.23653793,6.320000172,0.000243608
-0.010644531,-31.40928459,6.340000153,0.000232226
-0.010644531,-31.53206825,6.360000134,0.000236421
-0.010693359,-31.46347237,6.380000114,0.000235883
-0.010742187,-31.56643867,6.400000095,0.000229421
-0.010742187,-31.73353577,6.420000076,0.000238776
-0.010791015,-31.9677906,6.440000057,0.000242415
-0.010839844,-32.04787827,6.460000038,0.000249738
-0.010839844,-32.04851913,6.480000019,0.000238553
-0.010888672,-32.12339401,6.5,0.000248297
-0.0109375,-32.30318832,6.519999981,0.000250739
-0.010986329,-32.38407898,6.539999962,0.000247359
-0.010986329,-32.54050064,6.559999943,0.000254605
-0.011035157,-32.62989807,6.579999924,0.000247759
-0.011083985,-32.54279709,6.599999905,0.000254244
-0.011083985,-32.82831192,6.619999886,0.000255711
-0.011132813,-32.95049286,6.639999866,0.000255755
-0.011181641,-32.97489929,6.659999847,0.000247969
-0.011181641,-33.07755661,6.679999828,0.000255269
-0.011230469,-33.0770874,6.699999809,0.000259041
-0.011279297,-33.28839111,6.71999979,0.000258837
-0.011279297,-33.48222733,6.739999771,0.000258431
-0.011328125,-33.52311325,6.760000229,0.000256999
-0.011376953,-33.55919647,6.78000021,0.000254617
-0.011376953,-33.61018753,6.800000191,0.000262529
-0.011425781,-33.82282257,6.820000172,0.00025649
-0.011474609,-33.9541626,6.840000153,0.000269895
-0.011474609,-34.06528473,6.860000134,0.000261471
-0.011523438,-34.10978699,6.880000114,0.000261369
-0.011572266,-34.18258667,6.900000095,0.000263077
-0.011621094,-34.33785248,6.920000076,0.000262371
-0.011621094,-34.55217361,6.940000057,0.000274609
-0.011669922,-34.6146698,6.960000038,0.000268015
-0.01171875,-34.61328888,6.980000019,0.000263411
-0.01171875,-34.73301315,7,0.000278078
-0.011767578,-34.81575012,7.019999981,0.000274597
-0.011767578,-34.98043823,7.039999962,0.000278937
-0.011816406,-35.12690353,7.059999943,0.000271556
-0.011865234,-35.11680222,7.079999924,0.000272271
-0.011865234,-35.18712234,7.099999905,0.000278273
-0.011914062,-35.34802628,7.119999886,0.000279144
-0.01196289,-35.4901123,7.139999866,0.00027418
-0.01196289,-35.62147141,7.159999847,0.000277778
-0.012011718,-35.67189026,7.179999828,0.000276284
-0.012060547,-35.65110016,7.199999809,0.000276594
-0.012060547,-35.85424423,7.21999979,0.000274074
-0.012109375,-36.07732773,7.239999771,0.000287465
-0.012158203,-36.10272217,7.260000229,0.000276099
-0.012158203,-36.06380844,7.28000021,0.000273865
-0.012207031,-36.1267395,7.300000191,0.000280303
-0.012255859,-36.39202881,7.320000172,0.000284642
