"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 11 04-9-22 14 19 42 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 11,,,
Date: 4/9/2022 2:18:25 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
-0.000683594,-5.224027157,0.656000018,-1.21E-05
-0.000732422,-5.222126961,0.675999999,-1.29E-05
-0.00078125,-5.397749901,0.69599998,-6.92E-06
-0.000830078,-5.547373772,0.716000021,2.27E-07
-0.000878906,-5.810784817,0.736000001,1.35E-06
-0.000927734,-5.840709686,0.755999982,-1.48E-05
-0.000976563,-5.959871769,0.776000023,-1.26E-05
-0.001025391,-6.015852928,0.796000004,-8.85E-06
-0.001074219,-6.307246208,0.815999985,1.70E-06
-0.001123047,-6.498146534,0.836000025,3.63E-06
-0.001171875,-6.575732231,0.856000006,3.02E-06
-0.001220703,-6.596765995,0.875999987,-2.99E-06
-0.001269531,-6.695752621,0.896000028,1.02E-05
-0.001318359,-6.906863213,0.916000009,7.46E-06
-0.001367187,-7.055829048,0.93599999,7.80E-06
-0.001367187,-7.212071419,0.95599997,2.16E-06
-0.001416016,-7.184689999,0.976000011,1.17E-05
-0.001464844,-7.324477196,0.995999992,1.47E-05
-0.001513672,-7.541879177,1.016000032,9.92E-06
-0.0015625,-7.644908905,1.036000013,1.59E-05
-0.001611328,-7.760879517,1.055999994,1.78E-05
-0.001660156,-7.734028339,1.075999975,1.16E-06
-0.001708984,-7.763445377,1.095999956,1.37E-05
-0.001708984,-8.079174995,1.116000056,9.21E-06
-0.001757812,-8.159063339,1.136000037,2.52E-05
-0.001806641,-8.272711754,1.156000018,1.78E-05
-0.001855469,-8.262425423,1.175999999,1.20E-05
-0.001855469,-8.310261726,1.19599998,1.45E-05
-0.001904297,-8.53168869,1.215999961,1.66E-05
-0.001953125,-8.747171402,1.235999942,2.68E-05
-0.002001953,-8.7690382,1.256000042,1.55E-05
-0.002050781,-8.861536026,1.276000023,2.49E-05
-0.002050781,-8.845304489,1.296000004,2.66E-05
-0.002099609,-9.02448082,1.315999985,2.49E-05
-0.002148437,-9.285973549,1.335999966,2.85E-05
-0.002148437,-9.247265816,1.355999947,2.67E-05
-0.002197266,-9.330183983,1.376000047,3.11E-05
-0.002246094,-9.308376312,1.396000028,2.35E-05
-0.002294922,-9.471305847,1.416000009,2.86E-05
-0.002294922,-9.77779007,1.43599999,3.15E-05
-0.00234375,-9.828364372,1.45599997,3.95E-05
-0.002392578,-9.760181427,1.475999951,3.80E-05
-0.002441406,-9.779953003,1.496000051,2.99E-05
-0.002441406,-9.986991882,1.516000032,3.02E-05
-0.002490234,-10.19201851,1.536000013,3.76E-05
-0.002539063,-10.23419762,1.555999994,3.20E-05
-0.002539063,-10.27032661,1.575999975,3.62E-05
-0.002587891,-10.38380909,1.595999956,2.84E-05
-0.002636719,-10.48629665,1.616000056,3.53E-05
-0.002685547,-10.52394772,1.636000037,3.42E-05
-0.002685547,-10.73715305,1.656000018,4.02E-05
-0.002734375,-10.63748264,1.675999999,4.02E-05
-0.002783203,-10.77835083,1.69599998,3.60E-05
-0.002783203,-10.91552258,1.715999961,3.65E-05
-0.002832031,-11.05339241,1.735999942,5.02E-05
-0.002880859,-11.25194168,1.756000042,4.26E-05
-0.002929688,-11.28296375,1.776000023,3.83E-05
-0.002929688,-11.28920746,1.796000004,3.91E-05
-0.002978516,-11.37238693,1.815999985,4.43E-05
-0.003027344,-11.53100967,1.835999966,5.57E-05
-0.003027344,-11.67374325,1.855999947,4.89E-05
-0.003076172,-11.66149426,1.876000047,5.58E-05
-0.003125,-11.69599056,1.896000028,5.06E-05
-0.003125,-11.91023922,1.916000009,5.37E-05
-0.003173828,-12.04036236,1.93599999,6.42E-05
-0.003222656,-12.17234135,1.95599997,5.12E-05
-0.003222656,-12.12094593,1.975999951,4.73E-05
-0.003271484,-12.16054916,1.996000051,5.78E-05
-0.003320313,-12.29733658,2.016000032,4.82E-05
-0.003320313,-12.4574852,2.036000013,5.95E-05
-0.003369141,-12.59252071,2.055999994,5.42E-05
-0.003417969,-12.60680962,2.075999975,5.56E-05
-0.003417969,-12.55870438,2.095999956,5.95E-05
-0.003466797,-12.7611208,2.115999937,5.58E-05
-0.003515625,-12.88345051,2.135999918,6.97E-05
-0.003515625,-12.95726681,2.155999899,6.23E-05
-0.003564453,-12.98744106,2.176000118,6.65E-05
-0.003613281,-13.02324772,2.196000099,6.32E-05
-0.003662109,-13.17805386,2.21600008,6.20E-05
-0.003662109,-13.33102989,2.236000061,7.25E-05
-0.003710938,-13.48952007,2.256000042,6.69E-05
-0.003759766,-13.45099735,2.276000023,6.17E-05
-0.003759766,-13.53362465,2.296000004,6.09E-05
-0.003808594,-13.65754223,2.315999985,6.18E-05
-0.003857422,-13.80590057,2.335999966,6.84E-05
-0.003857422,-13.93534279,2.355999947,7.48E-05
-0.00390625,-13.969347,2.375999928,7.42E-05
-0.003955078,-13.90977001,2.395999908,5.73E-05
-0.003955078,-14.03019905,2.415999889,6.41E-05
-0.004003906,-14.25952339,2.436000109,6.96E-05
-0.004052734,-14.35430241,2.45600009,6.67E-05
-0.004052734,-14.34742737,2.476000071,6.93E-05
-0.004101562,-14.4946928,2.496000051,6.24E-05
-0.004150391,-14.45108414,2.516000032,7.58E-05
-0.004150391,-14.60926914,2.536000013,8.06E-05
-0.004199219,-14.8573246,2.555999994,7.39E-05
-0.004248047,-14.8880682,2.575999975,7.00E-05
-0.004248047,-14.87902832,2.595999956,7.24E-05
-0.004296875,-14.90179443,2.615999937,7.04E-05
-0.004296875,-15.04365826,2.635999918,7.88E-05
-0.004345703,-15.35918427,2.655999899,7.84E-05
-0.004394531,-15.24470615,2.676000118,7.63E-05
-0.004394531,-15.32140732,2.696000099,7.07E-05
-0.00444336,-15.36962032,2.71600008,7.20E-05
-0.004492188,-15.55142689,2.736000061,8.39E-05
-0.004492188,-15.74401665,2.756000042,9.25E-05
-0.004541016,-15.74044609,2.776000023,8.76E-05
-0.004589844,-15.76833057,2.796000004,7.70E-05
-0.004589844,-15.87080193,2.815999985,8.26E-05
-0.004638672,-15.97021198,2.835999966,9.71E-05
-0.0046875,-16.17676735,2.855999947,8.98E-05
-0.0046875,-16.15874863,2.875999928,8.45E-05
-0.004736328,-16.27142906,2.895999908,8.65E-05
-0.004785156,-16.26192856,2.915999889,8.48E-05
-0.004785156,-16.44971466,2.936000109,8.45E-05
-0.004833984,-16.63178062,2.95600009,9.31E-05
-0.004882812,-16.63443184,2.976000071,8.31E-05
-0.004882812,-16.65034866,2.996000051,8.13E-05
-0.00493164,-16.80329704,3.016000032,8.87E-05
-0.004980469,-16.95447159,3.036000013,9.77E-05
-0.004980469,-17.11164474,3.055999994,9.35E-05
-0.005029297,-17.23994637,3.075999975,8.97E-05
-0.005078125,-17.17481232,3.095999956,9.62E-05
-0.005078125,-17.1448822,3.115999937,9.79E-05
-0.005126953,-17.36219406,3.135999918,9.59E-05
-0.005175781,-17.55594444,3.155999899,0.000103101
-0.005175781,-17.59015846,3.176000118,9.65E-05
-0.00522461,-17.61736679,3.196000099,9.29E-05
-0.005273438,-17.60838509,3.21600008,9.62E-05
-0.005273438,-17.823843,3.236000061,0.000101569
-0.005322266,-17.97725868,3.256000042,0.000107205
-0.005371094,-18.08709717,3.276000023,9.99E-05
-0.005371094,-18.07768059,3.296000004,0.00010154
-0.005419922,-18.05719566,3.315999985,9.68E-05
-0.00546875,-18.22850609,3.335999966,0.000101322
-0.00546875,-18.42546844,3.355999947,0.000110437
-0.005517578,-18.48132515,3.375999928,0.000110366
-0.005517578,-18.47661591,3.395999908,0.000103184
-0.005566406,-18.50712776,3.415999889,0.000100802
-0.005615234,-18.68219948,3.436000109,0.000106341
-0.005615234,-18.8805294,3.45600009,0.000118587
-0.005664062,-18.94615364,3.476000071,0.000104474
-0.00571289,-19.02638435,3.496000051,0.000105657
-0.00571289,-18.95034218,3.516000032,0.000115108
-0.005761719,-19.20841217,3.536000013,0.000112723
-0.005810547,-19.31804466,3.555999994,0.000118107
-0.005810547,-19.4237442,3.575999975,0.000117757
-0.005859375,-19.43209267,3.595999956,0.000107323
-0.005908203,-19.39556503,3.615999937,0.000123891
-0.005908203,-19.63317871,3.635999918,0.000120471
-0.005957031,-19.8435154,3.655999899,0.000122887
-0.006005859,-19.85359192,3.676000118,0.000120658
-0.006005859,-19.91139793,3.696000099,0.000119639
-0.006054688,-19.86616135,3.71600008,0.000120254
-0.006103516,-20.09939957,3.736000061,0.000123486
-0.006152344,-20.20411873,3.756000042,0.000124638
-0.006152344,-20.34233665,3.776000023,0.000127978
-0.006201172,-20.37277794,3.796000004,0.000119637
-0.00625,-20.40888023,3.815999985,0.000121619
-0.00625,-20.48321915,3.835999966,0.00012529
-0.006298828,-20.74670792,3.855999947,0.000132901
-0.006347656,-20.87033272,3.875999928,0.000123812
-0.006347656,-20.83613586,3.895999908,0.000130223
-0.006396484,-20.94841766,3.915999889,0.000121183
-0.006445312,-20.95798683,3.936000109,0.000132826
-0.006445312,-21.19978905,3.95600009,0.000138667
-0.006494141,-21.38505173,3.976000071,0.000134814
-0.006542969,-21.34143257,3.996000051,0.000141988
-0.006542969,-21.34775352,4.015999794,0.00012654
-0.006591797,-21.49717712,4.035999775,0.000130831
-0.006640625,-21.60696602,4.056000233,0.000145229
-0.006640625,-21.81128311,4.076000214,0.000135907
-0.006689453,-21.82780266,4.096000195,0.000144664
-0.006738281,-21.81810379,4.116000175,0.000139096
-0.006787109,-21.96965408,4.136000156,0.000147213
-0.006787109,-22.13090324,4.156000137,0.000149905
-0.006835938,-22.2000618,4.176000118,0.000138561
-0.006884766,-22.23558617,4.196000099,0.000140827
-0.006884766,-22.2852211,4.21600008,0.000142418
-0.006933594,-22.4132309,4.236000061,0.000146714
-0.006982422,-22.60707283,4.256000042,0.000150334
-0.00703125,-22.73721504,4.276000023,0.000144643
-0.00703125,-22.84236908,4.296000004,0.000141843
-0.007080078,-22.8183651,4.315999985,0.000153949
-0.007128906,-23.00956154,4.335999966,0.000150153
-0.007177734,-23.05594826,4.355999947,0.000149701
-0.007177734,-23.30734825,4.375999928,0.000149747
-0.007226563,-23.24880028,4.395999908,0.000149897
-0.007275391,-23.2268486,4.415999889,0.000151651
-0.007324219,-23.37931442,4.43599987,0.000149868
-0.007324219,-23.64005852,4.455999851,0.000159573
-0.007373047,-23.73822021,4.475999832,0.000154961
-0.007421875,-23.70340538,4.495999813,0.000146892
-0.007421875,-23.74383163,4.515999794,0.000150497
-0.007470703,-23.85740852,4.535999775,0.000156221
-0.007519531,-24.05965042,4.556000233,0.000164306
-0.007568359,-24.12416267,4.576000214,0.000159861
-0.007568359,-24.22480011,4.596000195,0.000159853
-0.007617187,-24.30402756,4.616000175,0.000159321
-0.007666015,-24.36519241,4.636000156,0.000159801
-0.007666015,-24.52035713,4.656000137,0.000165896
-0.007714843,-24.68568611,4.676000118,0.000170001
-0.007763672,-24.67439842,4.696000099,0.000171464
-0.0078125,-24.80039215,4.71600008,0.000162568
-0.0078125,-24.83087158,4.736000061,0.00016192
-0.007861328,-25.04380608,4.756000042,0.000180148
-0.007910156,-25.19266701,4.776000023,0.000168832
-0.007910156,-25.2040863,4.796000004,0.000169625
-0.007958984,-25.21066666,4.815999985,0.000166119
-0.008007813,-25.31939125,4.835999966,0.000174788
-0.008056641,-25.50129318,4.855999947,0.000177796
-0.008056641,-25.67085648,4.875999928,0.000176144
-0.008105469,-25.69322014,4.895999908,0.000165274
-0.008154297,-25.67882919,4.915999889,0.000167129
-0.008154297,-25.82601357,4.93599987,0.000173457
-0.008203125,-25.99946594,4.955999851,0.000187053
-0.008251953,-26.23877716,4.975999832,0.000178188
-0.008300782,-26.18797684,4.995999813,0.000185922
-0.008300782,-26.28285599,5.015999794,0.000172167
-0.00834961,-26.41697502,5.035999775,0.000188777
-0.008398438,-26.44306755,5.056000233,0.000187579
-0.008398438,-26.55805588,5.076000214,0.000188642
-0.008447266,-26.65621948,5.096000195,0.000179155
-0.008496094,-26.66594887,5.116000175,0.000180641
-0.008496094,-26.67881584,5.136000156,0.000188377
-0.008544922,-26.92459869,5.156000137,0.000193751
-0.00859375,-27.10133553,5.176000118,0.000198795
-0.008642578,-27.09285927,5.196000099,0.000184813
-0.008642578,-27.15437889,5.21600008,0.000185286
-0.008691406,-27.13240814,5.236000061,0.000184899
-0.008740234,-27.35159874,5.256000042,0.000198739
-0.008740234,-27.55974197,5.276000023,0.000198859
-0.008789062,-27.65276146,5.296000004,0.00019939
-0.008837891,-27.6455574,5.315999985,0.000194871
-0.008837891,-27.60780525,5.335999966,0.000188813
-0.008886719,-27.80072784,5.355999947,0.000203
-0.008935547,-27.87241745,5.375999928,0.000205757
-0.008935547,-28.03074646,5.395999908,0.000196106
-0.008984375,-27.99977112,5.415999889,0.000198049
-0.009033203,-28.06476021,5.43599987,0.000198532
-0.009082031,-28.25855064,5.455999851,0.000203351
-0.009082031,-28.39336967,5.475999832,0.000208247
-0.009130859,-28.50414848,5.495999813,0.000201089
-0.009179687,-28.48843002,5.515999794,0.000199377
-0.009179687,-28.49168587,5.535999775,0.000196602
-0.009228515,-28.71764565,5.556000233,0.000201019
-0.009277343,-28.81121063,5.576000214,0.000217718
-0.009277343,-28.91775322,5.596000195,0.000204685
-0.009326171,-28.93335533,5.616000175,0.00020573
-0.009375,-28.93708992,5.636000156,0.00020338
-0.009375,-29.17354202,5.656000137,0.000213625
-0.009423828,-29.27662468,5.676000118,0.000216176
-0.009472657,-29.29576111,5.696000099,0.00021509
-0.009472657,-29.36277199,5.71600008,0.000206803
-0.009521485,-29.34507942,5.736000061,0.000213031
-0.009570313,-29.60694122,5.756000042,0.000209753
-0.009570313,-29.77882385,5.776000023,0.000226225
-0.009619141,-29.84578133,5.796000004,0.000212014
-0.009667969,-29.85403824,5.815999985,0.000213527
-0.009667969,-29.86484718,5.835999966,0.000217331
-0.009716797,-30.07395363,5.855999947,0.000221798
-0.009765625,-30.18422127,5.875999928,0.000223683
-0.009765625,-30.26085472,5.895999908,0.00022508
-0.009814453,-30.32640457,5.915999889,0.000218646
-0.009863281,-30.38323593,5.93599987,0.000223431
-0.00991211,-30.40542221,5.955999851,0.000219455
-0.00991211,-30.66224098,5.975999832,0.000225595
-0.009960938,-30.78826523,5.995999813,0.00022359
-0.010009766,-30.81990814,6.015999794,0.000220506
-0.010009766,-30.79988861,6.035999775,0.000222864
-0.010058594,-30.95159149,6.056000233,0.00022706
-0.010107422,-31.07736969,6.076000214,0.000225799
-0.010107422,-31.17960358,6.096000195,0.000224604
-0.01015625,-31.22325325,6.116000175,0.00022183
-0.01015625,-31.19743538,6.136000156,0.000220723
-0.010205078,-31.35410118,6.156000137,0.000223779
-0.010253906,-31.4629879,6.176000118,0.000226595
-0.010253906,-31.63206863,6.196000099,0.000226919
-0.010302734,-31.66731453,6.21600008,0.00022569
-0.010351562,-31.61014366,6.236000061,0.000220179
-0.01040039,-31.85728264,6.256000042,0.000227658
-0.01040039,-31.94629669,6.276000023,0.000225274
-0.010449219,-32.0568428,6.296000004,0.000234421
-0.010449219,-32.05247498,6.315999985,0.000228332
-0.010498047,-32.12439728,6.335999966,0.00022569
-0.010546875,-32.21966553,6.355999947,0.000240493
-0.010546875,-32.32947159,6.375999928,0.000245495
-0.010595703,-32.52238083,6.395999908,0.000244384
-0.010644531,-32.47990417,6.415999889,0.0002383
-0.010644531,-32.47956467,6.43599987,0.000235835
-0.010693359,-32.62226105,6.455999851,0.00023431
-0.010742187,-32.75375366,6.475999832,0.00024424
-0.010742187,-32.96421051,6.495999813,0.000243193
-0.010791015,-32.91873932,6.515999794,0.00023834
-0.010839844,-32.9386673,6.535999775,0.000237235
-0.010839844,-33.12411118,6.556000233,0.000241308
-0.010888672,-33.18727875,6.576000214,0.000242144
-0.0109375,-33.43722916,6.596000195,0.000238732
-0.0109375,-33.36129761,6.616000175,0.000243173
-0.010986329,-33.3843956,6.636000156,0.000239562
-0.011035157,-33.47396851,6.656000137,0.000250324
-0.011035157,-33.66729736,6.676000118,0.000254107
-0.011083985,-33.77518845,6.696000099,0.000252528
-0.011083985,-33.80245972,6.71600008,0.000251773
-0.011132813,-33.84273529,6.736000061,0.000248137
-0.011181641,-33.95321655,6.756000042,0.000257718
-0.011181641,-34.11130142,6.776000023,0.000253403
-0.011230469,-34.24792099,6.796000004,0.000253684
-0.011279297,-34.21113586,6.815999985,0.0002489
-0.011279297,-34.28623581,6.835999966,0.000248054
-0.011328125,-34.33744049,6.855999947,0.000256233
-0.011376953,-34.44219208,6.875999928,0.000257488
-0.011376953,-34.57907867,6.895999908,0.000260731
-0.011425781,-34.716465,6.915999889,0.000263749
-0.011474609,-34.68021011,6.93599987,0.000252022
-0.011474609,-34.79526901,6.955999851,0.000266044
-0.011523438,-34.87440872,6.975999832,0.000263568
-0.011572266,-35.07629395,6.995999813,0.000265821
-0.011572266,-35.05208969,7.015999794,0.000248293
-0.011621094,-35.09859467,7.035999775,0.000262438
-0.011621094,-35.37081146,7.056000233,0.000266804
-0.011669922,-35.25915909,7.076000214,0.000270673
-0.01171875,-35.4827919,7.096000195,0.000268987
-0.01171875,-35.46448898,7.116000175,0.000268169
-0.011767578,-35.47519684,7.136000156,0.00027554
-0.011816406,-35.63378525,7.156000137,0.000273405
-0.011816406,-35.76409912,7.176000118,0.000278158
-0.011865234,-35.92751694,7.196000099,0.000281431
-0.011914062,-35.99232483,7.21600008,0.000272072
-0.011914062,-35.9517746,7.236000061,0.000280918
-0.01196289,-36.01079559,7.256000042,0.000277874
-0.01196289,-36.07183838,7.276000023,0.000286254
-0.012011718,-36.38756561,7.296000004,0.000277713
-0.012060547,-36.30564499,7.315999985,0.000279483
-0.012060547,-36.38781357,7.335999966,0.000271959
-0.012109375,-36.45012665,7.355999947,0.000281677
-0.012158203,-36.59047318,7.375999928,0.000284669
-0.012207031,-36.7992363,7.395999908,0.000288493
-0.012207031,-36.7846489,7.415999889,0.000277621
-0.012255859,-36.742733,7.43599987,0.000283884
-0.012255859,-36.75703812,7.455999851,0.000280829
-0.012304688,-36.98867035,7.475999832,0.000288534
-0.012353516,-37.13925552,7.495999813,0.000290359
-0.012353516,-37.22849655,7.515999794,0.000281247
-0.012402344,-37.15829468,7.535999775,0.000276659
-0.012451172,-37.31458282,7.556000233,0.000279994
-0.012451172,-37.40153503,7.576000214,0.000290327
-0.0125,-37.6342392,7.596000195,0.000290556
-0.012548828,-37.60294342,7.616000175,0.000286042
-0.012548828,-37.63271713,7.636000156,0.000274059
-0.012597657,-37.68114853,7.656000137,0.000287865
-0.012646485,-37.90282822,7.676000118,0.000284836
-0.012646485,-38.0357666,7.696000099,0.000294359
-0.012695313,-38.05714798,7.71600008,0.000288678
-0.012744141,-38.07023621,7.736000061,0.00028159
-0.012744141,-38.17140198,7.756000042,0.000284854
-0.012792969,-38.32883072,7.776000023,0.000293266
-0.012841797,-38.46996689,7.796000004,0.000301935
-0.012890625,-38.52348328,7.815999985,0.000289759
-0.012890625,-38.5229187,7.835999966,0.000291834
-0.012939453,-38.62123108,7.855999947,0.000296436
-0.012988281,-38.77950287,7.875999928,0.000296984
-0.012988281,-39.00270844,7.895999908,0.000304402
-0.013037109,-39.06505203,7.915999889,0.00030019
-0.013085937,-39.01226807,7.93599987,0.000298607
-0.013085937,-39.04990768,7.955999851,0.000300388
-0.013134766,-39.28846741,7.975999832,0.000307058
-0.013183594,-39.48793411,7.995999813,0.000308095
-0.013232422,-39.43634796,8.015999794,0.000306051
-0.013232422,-39.53533173,8.036000252,0.000301377
-0.01328125,-39.47302246,8.055999756,0.000302601
-0.013330078,-39.72624969,8.076000214,0.000311787
-0.013330078,-39.86855316,8.095999718,0.000321352
-0.013378906,-39.93477631,8.116000175,0.000315373
-0.013427734,-39.97177124,8.13599968,0.000305444
-0.013476562,-39.96020126,8.156000137,0.000305158
-0.013476562,-40.15451813,8.175999641,0.000311095
-0.01352539,-40.3390007,8.196000099,0.000322242
-0.013574218,-40.37127304,8.215999603,0.000318014
-0.013623046,-40.46147919,8.236000061,0.000308923
-0.013623046,-40.50267029,8.255999565,0.00030495
-0.013671875,-40.62994003,8.276000023,0.000315272
-0.013720703,-40.78414536,8.295999527,0.000324237
-0.013720703,-40.97573853,8.315999985,0.000323672
-0.013769532,-40.93109131,8.336000443,0.00031898
-0.01381836,-40.96549225,8.355999947,0.00032641
-0.013867188,-41.14392853,8.376000404,0.000329767
-0.013867188,-41.25104141,8.395999908,0.000323443
-0.013916016,-41.40575027,8.416000366,0.000326373
-0.013964844,-41.41584015,8.43599987,0.000324054
-0.014013672,-41.46313477,8.456000328,0.000321389
-0.014013672,-41.61187744,8.475999832,0.00032435
-0.0140625,-41.84890366,8.49600029,0.000321263
-0.014111328,-41.99030304,8.515999794,0.000327128
-0.014160156,-41.99501419,8.536000252,0.000326729
-0.014160156,-41.94327545,8.555999756,0.000320268
-0.014208985,-42.16976929,8.576000214,0.000328786
-0.014257813,-42.2334671,8.595999718,0.000331137
-0.014306641,-42.43499756,8.616000175,0.00033288
-0.014306641,-42.44092178,8.63599968,0.000319853
-0.014355469,-42.3579216,8.656000137,0.000329548
-0.014404297,-42.57069778,8.675999641,0.000332237
-0.014453125,-42.71260071,8.696000099,0.000333007
-0.014453125,-42.87246704,8.715999603,0.000332567
-0.014501953,-42.87847137,8.736000061,0.000332514
-0.014550781,-42.85520935,8.755999565,0.0003295
-0.014599609,-43.04688644,8.776000023,0.000337032
-0.014599609,-43.21209335,8.795999527,0.000345128
-0.014648437,-43.34381104,8.815999985,0.000335683
-0.014697265,-43.32478714,8.836000443,0.000334782
-0.014697265,-43.32868195,8.855999947,0.000335546
-0.014746094,-43.53697205,8.876000404,0.000347301
-0.014794922,-43.66340637,8.895999908,0.000350156
-0.01484375,-43.75775909,8.916000366,0.000341817
-0.01484375,-43.85163498,8.93599987,0.000342411
-0.014892578,-43.88271332,8.956000328,0.000342869
-0.014941406,-43.98674011,8.975999832,0.000358252
-0.014990234,-44.12537003,8.99600029,0.00034978
-0.014990234,-44.26883316,9.015999794,0.000349648
-0.015039062,-44.32626343,9.036000252,0.000353033
-0.01508789,-44.42180634,9.055999756,0.000346511
-0.01508789,-44.45631027,9.076000214,0.000355086
-0.015136719,-44.6630249,9.095999718,0.000360173
-0.015185547,-44.81011581,9.116000175,0.000350618
-0.015234375,-44.80526352,9.13599968,0.000353116
-0.015234375,-44.86448288,9.156000137,0.000348035
-0.015283204,-44.89865875,9.175999641,0.000359995
-0.015332031,-45.11299896,9.196000099,0.000368298
-0.01538086,-45.30836868,9.215999603,0.000368292
-0.01538086,-45.33677673,9.236000061,0.000366035
-0.015429687,-45.28076935,9.255999565,0.000358669
-0.015478516,-45.4055748,9.276000023,0.000356217
-0.015478516,-45.65617371,9.295999527,0.000361069
-0.015527345,-45.78660202,9.315999985,0.000364219
-0.015576172,-45.71017075,9.336000443,0.000361781
-0.015576172,-45.77840424,9.355999947,0.000361902
-0.015625001,-45.79030228,9.376000404,0.000353071
-0.015673828,-46.11018753,9.395999908,0.000372394
-0.015722657,-46.18161392,9.416000366,0.000371778
-0.015722657,-46.17579651,9.43599987,0.000371514
-0.015771484,-46.27945709,9.456000328,0.000374151
-0.015820313,-46.27192307,9.475999832,0.000365519
-0.015820313,-46.41154099,9.49600029,0.000370452
-0.01586914,-46.70219421,9.515999794,0.000369202
-0.015917969,-46.63945007,9.536000252,0.000371069
-0.015917969,-46.68214798,9.555999756,0.000370665
-0.015966796,-46.81330109,9.576000214,0.000371317
-0.016015625,-46.98163605,9.595999718,0.000382128
-0.016064454,-47.10154343,9.616000175,0.000383977
-0.016064454,-47.11699677,9.63599968,0.000369523
-0.016113281,-47.09448242,9.656000137,0.000375057
-0.01616211,-47.19923401,9.675999641,0.000383838
-0.01616211,-47.39016724,9.696000099,0.000389274
-0.016210937,-47.55660248,9.715999603,0.000391179
-0.016259766,-47.60157013,9.736000061,0.000383776
-0.016259766,-47.51646423,9.755999565,0.000381495
-0.016308593,-47.65977478,9.776000023,0.000385578
-0.016357422,-47.83749771,9.795999527,0.000390508
-0.016357422,-47.98976898,9.815999985,0.000396761
-0.016406249,-48.01347351,9.836000443,0.000397015
-0.016455078,-47.94213104,9.855999947,0.00039046
-0.016455078,-48.0718689,9.876000404,0.000394183
-0.016503905,-48.25705338,9.895999908,0.000392991
-0.016552734,-48.37727737,9.916000366,0.000394182
-0.016552734,-48.41618347,9.93599987,0.000402979
-0.016601563,-48.56126404,9.956000328,0.000388841
-0.016650391,-48.45381546,9.975999832,0.00039361
-0.016650391,-48.74066162,9.99600029,0.00039516
-0.016699219,-48.82912827,10.01599979,0.000405451
-0.016748047,-48.96538544,10.03600025,0.000400246
-0.016748047,-48.91098022,10.05599976,0.000397072
-0.016796876,-48.91884613,10.07600021,0.000405449
-0.016845703,-49.14161682,10.09599972,0.000414557
-0.016845703,-49.26798248,10.11600018,0.000401549
-0.016894532,-49.36078644,10.13599968,0.000402153
-0.016943359,-49.36381531,10.15600014,0.000406238
-0.016943359,-49.3367424,10.17599964,0.000400242
-0.016992188,-49.60083771,10.1960001,0.00041482
-0.017041015,-49.69639969,10.2159996,0.000409621
-0.017041015,-49.77468491,10.23600006,0.000405921
-0.017089844,-49.85037231,10.25599957,0.000409101
-0.017138673,-49.85444641,10.27600002,0.000409658
-0.017138673,-49.99938202,10.29599953,0.000423982
-0.0171875,-50.23542786,10.31599998,0.000417606
-0.017236329,-50.23740005,10.33600044,0.00041347
-0.017236329,-50.21281052,10.35599995,0.000406155
-0.017285156,-50.24230576,10.3760004,0.000415761
-0.017333985,-50.33292389,10.39599991,0.000420522
