"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 7 04-8-22 15 16 20 PM\DAQ- Crosshead, … - (Timed).txt   ",,
Test: MTS EM Flexure (3-Point Bend) - Will 1,,
Test Run: Test Run 7,,
Date: 4/8/2022 3:13:28 PM,,
,,
,,
Crosshead ,Load ,Time 
mm,N,sec
0,2.368782997,0.02
4.88E-05,2.296405554,0.039999999
4.88E-05,2.316675663,0.059999999
4.88E-05,2.401313066,0.079999998
4.88E-05,2.51083231,0.100000001
4.88E-05,2.371777058,0.119999997
9.77E-05,2.365864992,0.140000001
9.77E-05,2.339026928,0.159999996
0.000146484,2.473855495,0.180000007
0.000146484,2.470521927,0.200000003
0.000146484,2.379886627,0.219999999
0.000195312,2.436194181,0.239999995
0.000195312,2.421457291,0.25999999
0.000244141,2.531816721,0.280000001
0.000292969,2.63022995,0.300000012
0.000292969,2.519735813,0.319999993
0.000341797,2.517855406,0.340000004
0.000390625,2.506339073,0.360000014
0.000390625,2.682760239,0.379999995
0.000439453,2.755986452,0.400000006
0.000488281,2.710870743,0.419999987
0.000488281,2.617704391,0.439999998
0.000537109,2.686750174,0.460000008
0.000585938,2.821975946,0.479999989
0.000585938,2.946164608,0.5
0.000634766,2.895489454,0.519999981
0.000683594,2.874112129,0.540000021
0.000732422,2.900042772,0.560000002
0.00078125,2.972627163,0.579999983
0.000830078,3.104016542,0.600000024
0.000878906,3.045026779,0.620000005
0.000878906,3.020497084,0.639999986
0.000927734,3.105607271,0.660000026
0.000976563,3.217996359,0.680000007
0.001025391,3.32880044,0.699999988
0.001074219,3.312073231,0.720000029
0.001123047,3.31466794,0.74000001
0.001171875,3.344089746,0.75999999
0.001220703,3.50257802,0.779999971
0.001269531,3.642380476,0.800000012
0.001318359,3.692352057,0.819999993
0.001367187,3.562060118,0.839999974
0.001416016,3.659393311,0.860000014
0.001464844,3.801695585,0.879999995
0.001513672,3.994441748,0.899999976
0.0015625,3.939417601,0.920000017
0.001611328,3.936326265,0.939999998
0.001660156,3.947844267,0.959999979
0.001708984,4.089525223,0.980000019
