"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 2 04-8-22 21 47 52 PM\DAQ- Crosshead, … - (Timed).csv   ",,
Test: MTS EM Flexure (3-Point Bend) - Will 2,,
Test Run: Test Run 2,,
Date: 4/8/2022 9:18:36 PM,,
,,
,,
Crosshead ,Load ,Time 
mm,N,sec
4.88E-05,2.354781389,0.02
4.88E-05,2.436460733,0.039999999
9.77E-05,2.489748478,0.059999999
9.77E-05,2.428957939,0.079999998
9.77E-05,2.38306427,0.100000001
0.000146484,2.447674751,0.119999997
0.000146484,2.517520189,0.140000001
0.000146484,2.545856953,0.159999996
0.000195312,2.662907362,0.180000007
0.000195312,2.598272085,0.200000003
0.000244141,2.543186665,0.219999999
0.000244141,2.651098013,0.239999995
0.000292969,2.855270863,0.25999999
0.000292969,2.794559717,0.280000001
0.000341797,2.798158884,0.300000012
0.000341797,2.632643461,0.319999993
0.000390625,2.818399429,0.340000004
0.000439453,2.921854019,0.360000014
0.000439453,2.960218668,0.379999995
0.000488281,2.925038815,0.400000006
0.000537109,2.923738718,0.419999987
0.000537109,3.055783987,0.439999998
0.000585938,3.173672438,0.460000008
0.000634766,3.225604534,0.479999989
0.000634766,3.211999893,0.5
0.000683594,3.165736914,0.519999981
0.000732422,3.379160881,0.540000021
0.00078125,3.465926409,0.560000002
0.00078125,3.511472702,0.579999983
0.000830078,3.523616076,0.600000024
0.000878906,3.424148083,0.620000005
0.000927734,3.507400513,0.639999986
0.000927734,3.68130517,0.660000026
0.000976563,3.739679337,0.680000007
0.001025391,3.733290195,0.699999988
0.001074219,3.704915047,0.720000029
0.001074219,3.843225241,0.74000001
0.001123047,3.948527098,0.75999999
0.001171875,4.050118923,0.779999971
0.001220703,3.962146521,0.800000012
0.001220703,3.965581417,0.819999993
0.001269531,4.113276482,0.839999974
0.001318359,4.244541168,0.860000014
0.001367187,4.352218151,0.879999995
0.001367187,4.253207207,0.899999976
0.001416016,4.313344955,0.920000017
0.001464844,4.490715981,0.939999998
0.001513672,4.548540115,0.959999979
0.001513672,4.657904625,0.980000019
0.0015625,4.681719303,1
0.001611328,4.619795799,1.019999981
0.001660156,4.756985664,1.039999962
0.001660156,4.868124962,1.059999943
0.001708984,5.003721237,1.080000043
0.001757812,4.969614983,1.100000024
0.001806641,4.959988594,1.120000005
0.001806641,5.002825737,1.139999986
0.001855469,5.145631313,1.159999967
0.001904297,5.287589073,1.179999948
0.001953125,5.240314484,1.200000048
0.001953125,5.191648483,1.220000029
0.002001953,5.386263847,1.24000001
0.002050781,5.515872955,1.25999999
0.002050781,5.595041275,1.279999971
0.002099609,5.618498802,1.299999952
0.002148437,5.525731564,1.320000052
0.002197266,5.530367851,1.340000033
0.002197266,5.70178318,1.360000014
0.002246094,5.83774662,1.379999995
0.002294922,5.823433399,1.399999976
0.002294922,5.859115124,1.419999957
0.00234375,5.95804739,1.440000057
0.002392578,6.020231724,1.460000038
0.002392578,6.105096817,1.480000019
0.002441406,6.129551888,1.5
0.002490234,6.164076805,1.519999981
0.002539063,6.142590523,1.539999962
0.002539063,6.349877357,1.559999943
0.002587891,6.404459,1.580000043
0.002636719,6.457036972,1.600000024
0.002636719,6.410392761,1.620000005
0.002685547,6.411827564,1.639999986
0.002734375,6.619493008,1.659999967
0.002734375,6.741056442,1.679999948
0.002783203,6.713694572,1.700000048
0.002832031,6.638670444,1.720000029
0.002832031,6.749615669,1.74000001
0.002880859,6.859138489,1.75999999
0.002929688,6.986217976,1.779999971
0.002929688,6.959704876,1.799999952
0.002978516,6.948113918,1.820000052
0.003027344,7.045793533,1.840000033
0.003027344,7.101848602,1.860000014
0.003076172,7.241065502,1.879999995
0.003125,7.236357689,1.899999976
0.003125,7.260272026,1.919999957
0.003173828,7.322953701,1.940000057
0.003222656,7.492737293,1.960000038
0.003222656,7.604007244,1.980000019
0.003271484,7.597660542,2
0.003320313,7.615523338,2.019999981
0.003320313,7.613462448,2.039999962
0.003369141,7.726482868,2.059999943
0.003417969,7.870368958,2.079999924
0.003417969,7.900891781,2.099999905
0.003466797,7.812219143,2.119999886
0.003515625,7.929934025,2.140000105
0.003515625,8.089202881,2.160000086
0.003564453,8.104252815,2.180000067
0.003613281,8.216481209,2.200000048
0.003613281,8.115710258,2.220000029
0.003662109,8.217242241,2.24000001
0.003710938,8.28517437,2.25999999
0.003710938,8.430672646,2.279999971
0.003759766,8.413514137,2.299999952
0.003808594,8.46101284,2.319999933
0.003808594,8.474910736,2.339999914
0.003857422,8.620531082,2.359999895
0.003857422,8.625740051,2.380000114
0.00390625,8.69070816,2.400000095
0.003955078,8.805961609,2.420000076
0.003955078,8.663765907,2.440000057
0.004003906,9.122225761,2.460000038
0.004052734,8.906877518,2.480000019
0.004052734,8.98357296,2.5
0.004101562,8.954675674,2.519999981
0.004150391,8.925265312,2.539999962
0.004150391,9.169404984,2.559999943
0.004199219,9.248875618,2.579999924
0.004248047,9.30623436,2.599999905
0.004248047,9.321149826,2.619999886
0.004296875,9.396126747,2.640000105
0.004345703,9.509928703,2.660000086
0.004345703,9.608675003,2.680000067
0.004394531,9.640953064,2.700000048
0.00444336,9.566700935,2.720000029
0.00444336,9.644891739,2.74000001
0.004492188,9.721930504,2.75999999
0.004541016,9.893550873,2.779999971
0.004541016,9.940293312,2.799999952
0.004589844,9.958683968,2.819999933
0.004638672,9.901309013,2.839999914
0.004638672,10.09153843,2.859999895
0.0046875,10.21039104,2.880000114
0.004736328,10.26379681,2.900000095
0.004736328,10.24938297,2.920000076
0.004785156,10.31928444,2.940000057
0.004833984,10.41523075,2.960000038
0.004833984,10.59228611,2.980000019
0.004882812,10.5696516,3
0.00493164,10.62033272,3.019999981
0.00493164,10.56746292,3.039999962
0.004980469,10.77952385,3.059999943
0.005029297,10.84654999,3.079999924
0.005078125,11.00976753,3.099999905
0.005078125,10.93010998,3.119999886
0.005126953,10.94369793,3.140000105
0.005175781,11.06935692,3.160000086
0.005175781,11.24597836,3.180000067
0.00522461,11.28242588,3.200000048
0.005273438,11.21780491,3.220000029
0.005273438,11.27894878,3.24000001
0.005322266,11.41390133,3.25999999
0.005371094,11.5664072,3.279999971
0.005371094,11.64737892,3.299999952
0.005419922,11.63796902,3.319999933
0.00546875,11.53096199,3.339999914
0.005517578,11.71893978,3.359999895
0.005517578,11.86744785,3.380000114
0.005566406,11.97901535,3.400000095
0.005615234,11.87696266,3.420000076
0.005615234,11.94528484,3.440000057
0.005664062,12.05889511,3.460000038
0.00571289,12.1816721,3.480000019
0.005761719,12.33629894,3.5
0.005761719,12.31228352,3.519999981
0.005810547,12.29035664,3.539999962
0.005859375,12.4006691,3.559999943
0.005859375,12.52839851,3.579999924
0.005908203,12.65924358,3.599999905
0.005957031,12.66764736,3.619999886
0.006005859,12.5954895,3.640000105
0.006054688,12.72291279,3.660000086
0.006054688,12.91269588,3.680000067
0.006103516,12.98599625,3.700000048
0.006152344,12.97733593,3.720000029
0.006152344,13.08840561,3.74000001
0.006201172,13.17949867,3.75999999
0.00625,13.40714169,3.779999971
0.006298828,13.46601105,3.799999952
0.006347656,13.4108839,3.819999933
0.006347656,13.43069172,3.839999914
0.006396484,13.41947842,3.859999895
0.006445312,13.64870739,3.880000114
0.006445312,13.80954075,3.900000095
0.006494141,13.68613529,3.920000076
0.006542969,13.7521286,3.940000057
0.006542969,13.92511082,3.960000038
0.006591797,14.06251144,3.980000019
0.006640625,14.10535526,4
0.006689453,14.1245842,4.019999981
0.006689453,14.19568253,4.039999962
0.006738281,14.17726326,4.059999943
0.006787109,14.38002777,4.079999924
0.006787109,14.43062019,4.099999905
0.006835938,14.50170612,4.119999886
0.006884766,14.55401897,4.139999866
0.006884766,14.5613699,4.159999847
0.006933594,14.70396328,4.179999828
0.006982422,14.86915684,4.199999809
0.006982422,14.7743969,4.21999979
0.00703125,14.85267735,4.239999771
0.007080078,14.95269775,4.260000229
0.007128906,15.06823635,4.28000021
0.007128906,15.2936039,4.300000191
