"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 13 04-9-22 14 36 21 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 13,,,
Date: 4/9/2022 2:34:50 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.006298828,-7.634625435,3.75999999,0.000280774
-0.006298828,-7.613510609,3.779999971,0.000274786
-0.006347656,-7.742174625,3.799999952,0.000273226
-0.006396484,-7.563399792,3.819999933,0.000272507
-0.006396484,-7.708192825,3.839999914,0.000285171
-0.006445312,-7.905629635,3.859999895,0.000293898
-0.006494141,-7.940966129,3.880000114,0.00028729
-0.006494141,-7.989592075,3.900000095,0.000282924
-0.006542969,-7.908954144,3.920000076,0.000281585
-0.006591797,-8.087061882,3.940000057,0.000288782
-0.006591797,-8.268755913,3.960000038,0.000297534
-0.006640625,-8.137566566,3.980000019,0.000289027
-0.006689453,-8.270659447,4,0.000288804
-0.006738281,-8.208415031,4.019999981,0.000285008
-0.006738281,-8.220978737,4.039999962,0.000292141
-0.006787109,-8.512822151,4.059999943,0.000298611
-0.006835938,-8.455210686,4.079999924,0.000298565
-0.006835938,-8.511533737,4.099999905,0.000295669
-0.006884766,-8.505049706,4.119999886,0.000291908
-0.006933594,-8.528243065,4.139999866,0.000294145
-0.006982422,-8.703063011,4.159999847,0.000304528
-0.006982422,-8.809762955,4.179999828,0.000304081
-0.00703125,-8.878463745,4.199999809,0.000302217
-0.007080078,-8.749638557,4.21999979,0.000301746
-0.007080078,-8.869488716,4.239999771,0.00030435
-0.007128906,-9.000548363,4.260000229,0.000315765
-0.007177734,-9.138345718,4.28000021,0.000314363
-0.007226563,-9.114474297,4.300000191,0.000305584
-0.007226563,-9.126721382,4.320000172,0.000315215
-0.007275391,-9.083545685,4.340000153,0.000313709
-0.007324219,-9.28950119,4.360000134,0.000322624
-0.007324219,-9.50398159,4.380000114,0.000322224
-0.007373047,-9.364647865,4.400000095,0.000316656
-0.007421875,-9.380504608,4.420000076,0.000311177
-0.007421875,-9.542324066,4.440000057,0.000321895
-0.007470703,-9.566900253,4.460000038,0.000331181
-0.007519531,-9.675457001,4.480000019,0.000329501
-0.007519531,-9.660471916,4.5,0.000326901
