"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 4 04-8-22 14 52 26 PM\DAQ- Crosshead, … - (Timed).txt   ",,
Test: MTS EM Flexure (3-Point Bend) - Will 1,,
Test Run: Test Run 4,,
Date: 4/8/2022 2:47:17 PM,,
,,
,,
Crosshead ,Load ,Time 
mm,N,sec
0,2.753526926,0.02
0,2.74587822,0.039999999
4.88E-05,2.928963661,0.059999999
4.88E-05,2.909436464,0.079999998
4.88E-05,2.773016214,0.100000001
4.88E-05,2.749252319,0.119999997
4.88E-05,2.823768854,0.140000001
4.88E-05,2.8386724,0.159999996
9.77E-05,2.891900301,0.180000007
9.77E-05,2.850474358,0.200000003
0.000146484,2.792938709,0.219999999
0.000146484,2.925266981,0.239999995
0.000146484,2.922995567,0.25999999
0.000195312,2.994410992,0.280000001
0.000195312,2.933061838,0.300000012
0.000244141,2.931958914,0.319999993
0.000244141,2.96664381,0.340000004
0.000244141,3.023204565,0.360000014
0.000292969,3.101325035,0.379999995
0.000341797,2.988182783,0.400000006
0.000341797,2.972912073,0.419999987
0.000390625,3.050245047,0.439999998
0.000439453,3.15340209,0.460000008
0.000439453,3.291219473,0.479999989
0.000488281,3.217652082,0.5
0.000537109,3.131462097,0.519999981
0.000585938,3.20214057,0.540000021
0.000634766,3.350307941,0.560000002
0.000634766,3.437290907,0.579999983
0.000683594,3.422557116,0.600000024
0.000732422,3.427410364,0.620000005
0.00078125,3.498350143,0.639999986
0.000830078,3.624236822,0.660000026
0.000878906,3.751646519,0.680000007
0.000927734,3.772128582,0.699999988
0.001025391,3.723479748,0.720000029
0.001074219,3.829633713,0.74000001
0.001123047,3.925245762,0.75999999
0.001220703,4.187541485,0.779999971
0.001269531,4.193127632,0.800000012
0.001318359,4.182261467,0.819999993
0.001416016,4.177251816,0.839999974
0.001464844,4.36818409,0.860000014
0.001513672,4.504262447,0.879999995
0.001611328,4.528588295,0.899999976
0.001660156,4.490418434,0.920000017
0.001708984,4.582678795,0.939999998
0.001757812,4.719653606,0.959999979
0.001806641,4.71871376,0.980000019
0.001904297,4.677629948,1
0.001953125,4.76910305,1.019999981
0.002001953,4.748071671,1.039999962
0.002050781,4.84397316,1.059999943
0.002099609,4.964664936,1.080000043
0.002148437,4.990642548,1.100000024
0.002197266,4.977426529,1.120000005
0.002246094,4.946881771,1.139999986
0.002294922,4.975754738,1.159999967
0.00234375,5.13479948,1.179999948
0.00234375,5.115396976,1.200000048
0.002392578,5.107458591,1.220000029
0.002441406,4.998381138,1.24000001
0.002490234,5.089754581,1.25999999
0.002539063,5.234530926,1.279999971
0.002587891,5.137922764,1.299999952
0.002636719,5.036379337,1.320000052
0.002685547,5.097754478,1.340000033
0.002685547,5.119800091,1.360000014
0.002734375,5.31020546,1.379999995
0.002783203,5.274817944,1.399999976
0.002832031,5.218310356,1.419999957
0.002880859,5.19912672,1.440000057
0.002929688,5.263865471,1.460000038
0.002929688,5.357473373,1.480000019
0.002978516,5.444050312,1.5
0.003027344,5.347654343,1.519999981
0.003076172,5.288109779,1.539999962
0.003125,5.328307629,1.559999943
0.003125,5.480169773,1.580000043
0.003173828,5.535931587,1.600000024
0.003222656,5.447014332,1.620000005
0.003271484,5.318917751,1.639999986
0.003320313,5.472815037,1.659999967
0.003320313,5.536205292,1.679999948
0.003369141,5.535965443,1.700000048
0.003417969,5.545358658,1.720000029
0.003466797,5.469573975,1.74000001
0.003466797,5.535306931,1.75999999
0.003515625,5.662559509,1.779999971
0.003564453,5.667322159,1.799999952
0.003613281,5.559291363,1.820000052
0.003662109,5.545662403,1.840000033
0.003662109,5.677188396,1.860000014
0.003710938,5.725138664,1.879999995
0.003759766,5.771260738,1.899999976
0.003808594,5.735110283,1.919999957
0.003857422,5.696381569,1.940000057
0.003857422,5.734525204,1.960000038
0.00390625,5.762907982,1.980000019
0.003955078,5.899615288,2
0.004003906,5.79064846,2.019999981
0.004052734,5.74430418,2.039999962
0.004052734,5.810406208,2.059999943
0.004101562,5.925385475,2.079999924
0.004150391,5.9058218,2.099999905
0.004199219,5.831034184,2.119999886
0.004199219,5.832321644,2.140000105
0.004248047,5.858092308,2.160000086
0.004296875,5.964141369,2.180000067
0.004345703,5.947324276,2.200000048
0.004345703,5.904040337,2.220000029
0.004394531,5.928051949,2.24000001
0.00444336,5.939144611,2.25999999
0.004492188,6.031155109,2.279999971
0.004492188,6.128798008,2.299999952
0.004541016,5.984380722,2.319999933
0.004589844,6.040874481,2.339999914
0.004638672,6.041710854,2.359999895
0.0046875,6.061500549,2.380000114
0.0046875,6.204944134,2.400000095
0.004736328,6.133267879,2.420000076
0.004785156,6.065934658,2.440000057
0.004833984,6.053493977,2.460000038
0.004833984,6.174636364,2.480000019
0.004882812,6.258354187,2.5
0.00493164,6.197516918,2.519999981
0.004980469,6.169508934,2.539999962
0.005029297,6.154345036,2.559999943
0.005029297,6.306580544,2.579999924
0.005078125,6.392447472,2.599999905
0.005126953,6.324919701,2.619999886
0.005175781,6.228883743,2.640000105
0.005175781,6.284366608,2.660000086
0.00522461,6.400639057,2.680000067
0.005273438,6.41782093,2.700000048
0.005322266,6.446872711,2.720000029
0.005371094,6.31203413,2.74000001
0.005371094,6.316762447,2.75999999
0.005419922,6.363407612,2.779999971
0.00546875,6.455099106,2.799999952
0.005517578,6.427635193,2.819999933
0.005566406,6.416719437,2.839999914
0.005566406,6.38354969,2.859999895
0.005615234,6.528149128,2.880000114
0.005664062,6.541562557,2.900000095
0.00571289,6.482978821,2.920000076
0.005761719,6.460673809,2.940000057
0.005761719,6.367668629,2.960000038
0.005810547,6.511118889,2.980000019
0.005859375,6.515089035,3
0.005908203,6.522045612,3.019999981
0.005957031,6.489908218,3.039999962
0.006005859,6.3626647,3.059999943
0.006005859,6.53041935,3.079999924
0.006054688,6.623308182,3.099999905
0.006103516,6.663170338,3.119999886
0.006152344,6.593029499,3.140000105
0.006152344,6.542393684,3.160000086
0.006201172,6.631213188,3.180000067
0.00625,6.690024853,3.200000048
0.006298828,6.761174679,3.220000029
0.006347656,6.734886646,3.24000001
0.006396484,6.634370327,3.25999999
0.006445312,6.684445858,3.279999971
0.006494141,6.790646076,3.299999952
0.006494141,6.834095001,3.319999933
0.006542969,6.839949608,3.339999914
0.006591797,6.694670677,3.359999895
0.006640625,6.829895973,3.380000114
0.006689453,6.937532902,3.400000095
0.006738281,6.990478992,3.420000076
0.006787109,6.913600922,3.440000057
0.006787109,6.842176437,3.460000038
0.006835938,6.900540352,3.480000019
0.006884766,6.982055664,3.5
0.006933594,7.026638508,3.519999981
0.006982422,6.934979439,3.539999962
0.00703125,6.920846939,3.559999943
0.007080078,6.911082745,3.579999924
0.007128906,7.015746117,3.599999905
0.007177734,7.13766098,3.619999886
0.007226563,7.005002022,3.640000105
0.007275391,6.979234695,3.660000086
0.007324219,6.988935471,3.680000067
0.007373047,7.175945759,3.700000048
0.007421875,7.271803379,3.720000029
0.007470703,7.117755413,3.74000001
0.007470703,7.047157288,3.75999999
0.007519531,7.15810585,3.779999971
0.007568359,7.215200424,3.799999952
0.007617187,7.290525436,3.819999933
0.007666015,7.266676903,3.839999914
0.007714843,7.168033123,3.859999895
0.007714843,7.231975079,3.880000114
0.007763672,7.236153126,3.900000095
